battery_id,id_charge,id_discharge,battery_formula,framework_formula,formula_discharge,formula_charge,working_ion,V_avg,capacity_grav,capacity_vol,energy_grav,energy_vol,max_delta_volume,stability_charge,stability_discharge
mp-760026_Li,mp-1177353,mp-1639020,Li4-6Mn5SbO12,Mn5SbO12,Li6Mn5SbO12,Li4Mn5SbO12,Li,2.212546366666667,85.07204563788075,340.22997122637946,188.2258454809939,752.7745866680306,0.003520205517296,0.06870557409090501,0.043310297291660006
mp-760060_Li,mp-760060,mp-779809,Li0-1Sb(SO4)2,Sb(SO4)2,LiSb(SO4)2,Sb(SO4)2,Li,3.937619612916672,83.53894147474206,256.46590916631914,328.94457439324236,1009.865193977804,0.096760897643742,0.008576995719700001,0.025203409062519003
mp-760211_Li,mp-760211,mp-764917,Li2-3VO3F,VO3F,Li3VO3F,Li2VO3F,Li,2.410909901666665,193.14837175036163,614.4909923625611,465.6633219437409,1481.482417971874,0.021679881781726,0.103107207857142,0.08647707593749601
mp-760208_Li,mp-775234,mp-760208,Li3-4V3(FeO6)2,V3(FeO6)2,Li4V3(FeO6)2,Li3V3(FeO6)2,Li,2.174477159166665,55.34393870824864,170.79136115424515,120.34413061940657,371.381913812891,0.020584391518455,0.012780040500000001,0.041218643690481005
mp-760189_Li,mp-760189,mp-761271,Li1-2VOF4,VOF4,Li2VOF4,LiVOF4,Li,3.727098654166669,170.9098147052017,499.31956244880735,636.9977403716322,1861.0132692020402,0.04567889474179,0.018100662261906,0.020928220000003002
mp-760216_Li,mp-774302,mp-761048,Li0-5TiMn3O8,TiMn3O8,Li5TiMn3O8,TiMn3O8,Li,2.286752253166665,356.990061124961,1361.5349271585117,816.3478266356103,3113.493062444839,0.153519540875997,0.10402269062500101,0.096255140588238
mp-760219_Li,mp-760219,mp-769537,Li2-14MgCo13O28,MgCo13O28,Li14MgCo13O28,Li2MgCo13O28,Li,3.260874362500004,240.8050931328805,1157.159594134468,785.2351545564358,3773.352053833997,0.057859109581875005,0.028049467897727002,0.007876497589285
mp-760326_Li,mp-760326,mp-765358,Li2-3VOF5,VOF5,Li3VOF5,Li2VOF5,Li,3.631861036666665,146.6517841499801,431.49419576324186,532.6189008119628,1567.1269571403368,0.008241506876363,0.025203735000005,0.029117514000009004
mp-760314_Li,mp-760314,mp-777288,Li0-5V6O5F19,V6O5F19,Li5V6O5F19,V6O5F19,Li,3.651445614666668,171.5139666082915,500.1374682664408,626.2739212259313,1826.2247652319852,0.030455686137044004,0.028686342416673002,0.07088637987302701
mp-760333_Li,mp-771964,mp-760333,Li2-5VCr3O8,VCr3O8,Li5VCr3O8,Li2VCr3O8,Li,1.323088023333336,217.526833417449,862.8688521170375,287.8071480482525,1141.6514439434357,0.088250866527427,0.06424942468750801,0.084506557352941
mp-760232_Li,mp-1246941,mp-760232,Li0-5VCr3O8,VCr3O8,Li5VCr3O8,VCr3O8,Li,2.316963214666666,362.54472236241503,1402.8297989485607,840.002785385255,3250.30504060205,0.085657308075598,0.190197942239583,0.096279147352941
mp-760345_Li,mp-771820,mp-760345,Li2-3TiFe3O8,TiFe3O8,Li3TiFe3O8,Li2TiFe3O8,Li,2.964957421666677,73.58592726423161,305.1206223655814,218.17914117230782,904.6696537863862,0.0024144319088610002,0.05506110677891501,0.055246513499993
mp-760468_Li,mp-1172399,mp-760468,Li0-1Si2BiO6,Si2BiO6,LiSi2BiO6,Si2BiO6,Li,3.561864211666668,72.81254182513538,339.19030028408366,259.3483868874322,1208.1497915263483,0.039686905733030006,0.10093500148148,0.058461980666663006
mp-760367_Li,mp-760367,mp-764721,Li0-1VOF3,VOF3,LiVOF3,VOF3,Li,3.974705166666668,204.7835654934413,642.2040061731748,813.9542958152033,2552.571581390551,0.0045959650233520005,0.053646369500000006,0.03483527000001
mp-760512_Li,mp-760546,mp-760512,Li0.5-1CuCO3,CuCO3,LiCuCO3,LiCu2(CO3)2,Li,2.469688506666666,102.69089352755101,336.06485451609365,253.61451948432307,829.9755086930018,0.021519122379898,0.065825951818182,0.078995946666664
mp-760401_Li,mp-760401,mp-1235339,Li0-1Nb3O7F,Nb3O7F,LiNb3O7F,Nb3O7F,Li,1.850686626666667,64.32545725918139,263.07854243190525,119.04626350378528,486.87594024168635,0.031295517855595,0.062803756168834,0.076526372874996
mp-760355_Li,mp-760355,mp-777339,Li0-1V3OF11,V3OF11,LiV3OF11,V3OF11,Li,3.783287631666662,69.65995263211349,201.3297797660947,263.5436372155605,761.6884656752391,0.058030870303696004,0.040352714833341005,0.055964689414066
mp-760844_Li,mp-849562,mp-760844,Li0-4Mn2V3O12,Mn2V3O12,Li4Mn2V3O12,Mn2V3O12,Li,3.446443705416665,222.20806811862818,675.1752092845585,765.8275976602436,2326.953350092146,0.09170934369475801,0.080966340490196,0.033113832782706
mp-760972_Li,mp-760972,mp-1232977,Li0-0.5Mn3(OF2)2,Mn3(OF2)2,LiMn6(OF2)4,Mn3(OF2)2,Li,2.402814296666671,48.50471901083469,188.6419639821707,116.54783229503329,453.27160800763903,0.07350011220871201,0.074218317129616,0.115927396721494
mp-760913_Li,mp-760913,mp-778354,Li0-11V6O5F19,V6O5F19,Li11V6O5F19,V6O5F19,Li,3.1625863821212112,358.23600960021145,1075.027800410839,1132.952325547072,3399.8682819810388,0.065264847472497,0.023667661750006,0.087201975091462
mp-760983_Li,mp-777002,mp-760983,Li4-1V5Cr3O16,V5Cr3O16,Li10V5Cr3O16,Li4V5Cr3O16,Li,1.075329424999997,218.4617810446289,857.7323338010041,234.91838139519604,922.3448173101392,0.076663077100423,0.027895431718748004,0.080728987500002
mp-760859_Li,mp-760859,mp-778233,Li0-5V6O5F19,V6O5F19,Li5V6O5F19,V6O5F19,Li,3.7630884456666682,171.5139666082915,482.91146305510915,645.4222260141205,1817.2385469026674,0.054520336359304006,0.026671167416673,0.053210111158742
mp-760963_Li,mp-777666,mp-764013,Li2-5V3CrO8,V3CrO8,Li5V3CrO8,Li2V3CrO8,Li,1.019858328333332,218.7752188069129,861.8094440543135,223.11972893317719,878.9235389551106,0.068014850599717,0.028241259598217,0.08847153764705801
mp-760934_Li,mp-772319,mp-760934,Li4-6Co3Ni5O16,Co3Ni5O16,Li6Co3Ni5O16,Li4Co3Ni5O16,Li,2.410186526666673,69.80434161318931,344.600548649564,168.24148365894663,830.5515994371225,0.0032065689668830002,0.033749183348215,0.07284100545833301
mp-761047_Li,mp-775818,mp-761047,Li4-1V3Cr5O16,V3Cr5O16,Li10V3Cr5O16,Li4V3Cr5O16,Li,1.088545351666662,217.83759218258677,869.2419592920328,237.1260983886129,946.2092942609644,0.074857513769273,0.048387334174108,0.09993498220588301
mp-761099_Li,mp-765511,mp-859132,Li6-8VO5F,VO5F,Li8VO5F,Li6VO5F,Li,0.7546401191666611,260.88622171422895,590.3301797462051,196.87520944336572,445.4868371913527,0.035271790890475004,0.070202881153847,0.051369320333333
mp-760989_Li,mp-771971,mp-760989,Li2-3Mn3NiO8,Mn3NiO8,Li3Mn3NiO8,Li2Mn3NiO8,Li,0.9266636016666561,71.98396088673239,331.9775510221715,66.70491645753114,307.63151310268154,0.040300037949505006,0.047156302142856,0.134273872166668
mp-761092_Li,mp-761092,mp-764730,Li2-3VO3F,VO3F,Li3VO3F,Li2VO3F,Li,2.603644254166669,193.14837175036163,614.5545086989408,502.88964830947697,1600.0813154462178,0.025852110838301003,0.091252404285715,0.052012328749996006
mp-761082_Li,mp-1177916,mp-761082,Li2-5MnCr3O8,MnCr3O8,Li5MnCr3O8,Li2MnCr3O8,Li,1.709309793333332,215.20002931293783,843.9365354195296,367.84351763022477,1442.5489849444045,0.08033772520623701,0.067049652599214,0.06609502779411701
mp-761135_Li,mp-772303,mp-761135,Li0-3Sb2(PO4)3,Sb2(PO4)3,Li3Sb2(PO4)3,Sb2(PO4)3,Li,2.795607459999999,146.3876306478669,477.0204478594347,409.2423522909012,1333.561922608376,0.166387333075142,0.020002464117634,0.056709390750004
mp-761130_Li,mp-761130,mp-863406,Li0-1V2OF5,V2OF5,LiV2OF5,V2OF5,Li,2.897659674166663,121.92721344604827,429.6385160807361,353.3035695861254,1244.9462025159544,0.0036219323082900003,0.056692009166667,0.079908693611109
mp-761101_Li,mp-761101,mp-764860,Li2-3VO3F,VO3F,Li3VO3F,Li2VO3F,Li,2.452429876666666,193.14837175036163,612.1416319993162,473.6828375101067,1501.2344270666147,0.016096370560762,0.08629262749999901,0.066574321249996
mp-761125_Li,mp-765509,mp-761125,Li1-2V(OF)2,V(OF)2,Li2V(OF)2,LiV(OF)2,Li,3.265913241666668,198.79586700304586,589.9621742189586,649.2500544338534,1926.765276864155,0.023688424994079003,0.074975034583332,0.089813136071428
mp-761137_Li,mp-1101292,mp-761137,Li0-1Ti3Mn5O16,Ti3Mn5O16,Li10Ti3Mn5O16,Ti3Mn5O16,Li,2.1323084336666662,360.38433464090565,1338.7513589792582,768.450556116153,2854.630813334182,0.256585617577388,0.08828186159722201,0.11943108044117601
mp-761141_Li,mp-774950,mp-761141,Li2-2.75V3CoO8,V3CoO8,Li11V12(CoO8)4,Li2V3CoO8,Li,1.251674256666651,56.016817322973324,228.57124192964875,70.11480818356421,286.09673933766635,0.011593951857911,0.145012860357143,0.15171972881355703
mp-761172_Li,mp-1101280,mp-761172,Li0-3TiCo3O8,TiCo3O8,Li3TiCo3O8,TiCo3O8,Li,3.205830879999997,215.28171070232935,1024.5420759701358,690.1567560687533,3284.5086250043646,0.064845124021891,0.062906423541667,0.066670474166656
mp-761280_Li,mp-761280,mp-771275,Li1-4V(TeO4)3,V(TeO4)3,Li4V(TeO4)3,LiV(TeO4)3,Li,2.872041163333335,123.03695883538134,589.1690003425388,353.3672103865643,1692.1176211437232,0.156060469841783,0.048803521102944,0.09388017499999
mp-761173_Li,mp-772428,mp-772425,Li1-3V(SO4)3,V(SO4)3,Li3V(SO4)3,LiV(SO4)3,Li,3.565022204166668,148.9168489567306,396.6291717925439,530.8918731052786,1413.991804260655,0.06477254591745,0.025135827254901003,0.07879372552632001
mp-761177_Li,mp-761177,mp-765507,Li0-2VOF3,VOF3,Li2VOF3,VOF3,Li,3.3434712329166683,388.93990380729895,1150.9232987415821,1300.4093797130802,3848.0789406360364,0.116506546663866,0.05807496300000001,0.049120506249992
mp-761188_Li,mp-761188,mp-774919,Li1-3V3(CoO6)2,V3(CoO6)2,Li3V3(CoO6)2,LiV3(CoO6)2,Li,3.604661364166669,110.86291751356694,355.4266005793126,399.6232754799511,1281.1925349053467,0.084866585242962,0.10559566977777501,0.088937376749999
mp-761971_Li,mp-761971,mp-762374,Li1-1.33LaNb4O12,LaNb4O12,Li4La3Nb12O36,LiLaNb4O12,Li,1.6089457266666432,12.551415352317182,58.20913376398923,20.194546094728828,93.65533702253748,0.0019925377179460003,0.07913434527777401,0.081434985886371
mp-762032_Li,mp-762032,mp-767511,Li4-6Ba4Ti19O44,Ba4Ti19O44,Ba4Li6Ti19O44,Ba4Li4Ti19O44,Li,1.447123386666656,24.316343540610443,106.37523386087,35.188749415838046,153.93808868219972,0.003612606578082,0.04545754705985,0.035215294908699006
mp-761633_Li,mp-763057,mp-761633,Li0-3Mn(CoO3)2,Mn(CoO3)2,Li3Mn(CoO3)2,Mn(CoO3)2,Li,2.860266203333334,277.616804004034,1203.8285248333398,794.0579619701526,3443.270044189425,0.094337089166246,0.028559463796297,0.07897366229166701
mp-761825_Li,mp-761825,mp-776021,Li1-4Sb(TeO4)3,Sb(TeO4)3,Li4Sb(TeO4)3,LiSb(TeO4)3,Li,2.751834803333333,111.00728774493659,546.4974086371121,305.47371784015434,1503.8705890190838,0.10437355036008,0.0014468440686300002,0.07131246906249901
mp-761530_Li,mp-761530,mp-761602,Li0-3Fe(CoO3)2,Fe(CoO3)2,Li3Fe(CoO3)2,Fe(CoO3)2,Li,3.405184790000002,276.7501628178262,1335.8227951456247,942.3854450572859,4548.723464165169,0.054110870276652005,0.111699774722222,0.033257814791662
mp-761849_Li,mp-774609,mp-775424,Li3-4Na5Ti5O14,Na5Ti5O14,Na5Li4Ti5O14,Na5Li3Ti5O14,Li,0.5045642866666731,44.223987901398566,152.92322384704337,22.31384490902476,77.15959735515145,0.017262504909838,0.019835025222229002,0.016759601755945
mp-763248_Li,mp-763248,mp-1568159,Li0-3V4FeO12,V4FeO12,Li3V4FeO12,V4FeO12,Li,3.287469483333335,170.19450089641757,515.3801170818967,559.5092279281207,1694.2964072234968,0.002510357114278,0.095268681323526,0.061153573625004
mp-762163_Li,mp-775831,mp-1292456,Li0-3TiMn2O6,TiMn2O6,Li3TiMn2O6,TiMn2O6,Li,2.607609604999998,292.84569584174324,1116.7296090449033,763.6272492598376,2911.994854733383,0.115328615886989,0.09824993675925901,0.063756823750006
mp-763440_Li,mp-766227,mp-763440,Li7-8Mn(O2F)2,Mn(O2F)2,Li8Mn(O2F)2,Li7Mn(O2F)2,Li,4.055796136666666,126.14809471012867,310.6585023983178,511.6309551732006,1259.9675538497497,0.06122631095613101,0.28500521285714203,0.071129781000001
mp-763022_Li,mp-763022,mp-1235795,Li0-0.12FeOF,FeOF,LiFe8(OF)8,FeOF,Li,1.600131606666659,36.530034903604204,151.63105067305486,58.45286344189334,242.62963673402896,0.05232110076364101,0.087689083101852,0.144730988044439
mp-762856_Li,mp-762856,mp-772427,Li2-3Fe(PO4)2,Fe(PO4)2,Li3Fe(PO4)2,Li2Fe(PO4)2,Li,4.341597454166669,100.52664327697445,309.85186340589655,436.44621852723316,1345.2520613318388,0.036212042896267005,0.08710164163461401,0.034923311785714
mp-762657_Li,mp-763780,mp-762657,Li0-1Fe(PO3)3,Fe(PO3)3,LiFe(PO3)3,Fe(PO3)3,Li,3.296607796666658,89.42713542137633,258.0514006447103,294.8061918636743,850.6942593061036,0.025989487357177002,0.07297286602562701,0.050356284642857005
mp-762634_Li,mp-1290836,mp-770699,Li0.5-1KMnO2,KMnO2,KLiMnO2,K2LiMn2O4,Li,1.54207416666666,100.775523103651,311.56745319541517,155.40333081045944,480.4601207467737,0.036749181222864004,0.09176648356481101,0.0270146955
mp-763186_Li,mp-774654,mp-763186,Li0-2Mn3SbO8,Mn3SbO8,Li2Mn3SbO8,Mn3SbO8,Li,3.425856969166661,125.10863641194578,576.7628873481144,428.6042939548024,1975.907157178224,0.096963423894957,0.067603243993056,0.0
mp-763927_Li,mp-763927,mp-777798,Li0-1V6O7F5,V6O7F5,LiV6O7F5,V6O7F5,Li,1.556359266666627,51.58318989000849,208.06010612977576,80.281975589539,323.8162741987184,0.040040536646628,0.043919378472207005,0.09361164161184701
mp-763916_Li,mp-774415,mp-763916,Li2-5Cr3FeO8,Cr3FeO8,Li5Cr3FeO8,Li2Cr3FeO8,Li,1.604205026666666,214.67890972661107,863.1479431042712,344.388986102749,1384.666269084866,0.052098712533622006,0.05945685388889001,0.152698356274518
mp-763992_Li,mp-763992,mp-1236176,Li0-1V6O11F,V6O11F,LiV6O11F,V6O11F,Li,1.333659786666667,52.802289160873315,224.0154090760308,70.42028969780198,298.7603426783854,0.037133120538325,0.056532516805543005,0.109677260592102
mp-763790_Li,mp-763790,mp-1663238,Li0-1Mn(PO3)3,Mn(PO3)3,LiMn(PO3)3,Mn(PO3)3,Li,4.024625186666663,89.69858041321287,263.5186491173987,361.0031659392615,1060.5637923942575,0.043758128590280006,0.045580562179473004,0.020414721250027003
mp-764142_Li,mp-775492,mp-764142,Li2-5MnV3O8,MnV3O8,Li5MnV3O8,Li2MnV3O8,Li,1.284577114999999,217.03786553784695,824.3013601744186,278.8018751583653,1058.8786631434305,0.065749577240525,0.032516070446430005,0.064338091911763
mp-764265_Li,mp-773187,mp-764265,Li4-1Mn3V5O16,Mn3V5O16,Li10Mn3V5O16,Li4Mn3V5O16,Li,1.301676099999999,215.87344623546187,840.9238081913018,280.9973055893355,1094.6104230436008,0.090475125506612,0.06390133660715501,0.091736217279413
mp-764414_Li,mp-773004,mp-774432,Li2-3K2NiO4,K2NiO4,K2Li3NiO4,K2Li2NiO4,Li,2.944194554166666,120.88497864046144,357.67298344907294,355.9088957938003,1053.0588500433046,0.026262209883304,0.074648506296294,0.0
mp-764630_Li,mp-764630,mp-774351,Li0-3Cr3(CuO6)2,Cr3(CuO6)2,Li3Cr3(CuO6)2,Cr3(CuO6)2,Li,3.577505414999995,162.139697077859,524.027201182283,580.0556442824995,1874.7101498369093,0.075017014366033,0.064717957514707,0.069367616562499
mp-764340_Li,mp-766542,mp-764340,Li1-2FeSiO4,FeSiO4,Li2FeSiO4,LiFeSiO4,Li,2.3961641991666642,165.63540313839425,494.51280252730527,396.88962311475814,1184.9338734455034,0.019800043141179002,0.051897382857146006,0.019516443437500003
mp-764367_Li,mp-764367,mp-860940,Li0-1V2OF5,V2OF5,LiV2OF5,V2OF5,Li,2.990970671666668,121.92721344604827,423.0557392200882,364.68071949517224,1265.3473084875461,0.002320688413713,0.041362403854168006,0.05591448916666401
mp-764557_Li,mp-764557,mp-780480,Li0-11V6O5F19,V6O5F19,Li11V6O5F19,V6O5F19,Li,3.223233220303028,358.23600960021145,1092.1377098067337,1154.6782068521961,3520.2145473947326,0.052346174545938005,0.036398507416673005,0.080246125091462
mp-764333_Li,mp-1568809,mp-867665,Li0-1V3(OF3)2,V3(OF3)2,LiV3(OF3)2,V3(OF3)2,Li,3.388250781666679,87.65680286305748,324.3805589808305,297.00323081915656,1099.0826825242732,0.006222531792961001,0.052267426363623005,0.0
mp-764593_Li,mp-1178324,mp-764593,Li0-3Fe3OF7,Fe3OF7,Li3Fe3OF7,Fe3OF7,Li,3.092597566666664,238.3439863771591,806.1607589866924,737.1020322996347,2493.1308015843956,0.06536373042163701,0.128102407171712,0.044713782142857005
mp-764957_Li,mp-778061,mp-764957,Li1-2CoSiO4,CoSiO4,Li2CoSiO4,LiCoSiO4,Li,3.2361370116666652,162.53340366778136,524.3454971641232,525.9803632414659,1696.853870273578,0.020362096862296,0.078531006309524,0.015476484687499
mp-764977_Li,mp-764977,mp-777299,Li2-3FeOF3,FeOF3,Li3FeOF3,Li2FeOF3,Li,2.190387831666664,179.07933863371503,586.6874665236961,392.2532042462034,1285.0730876648474,0.011568896142865001,0.091604998253969,0.10047142874999901
mp-764857_Li,mp-778234,mp-764857,Li0-2Ni2(SO4)3,Ni2(SO4)3,Li2Ni2(SO4)3,Ni2(SO4)3,Li,4.72541624604167,127.79143847236587,403.51078824722566,603.8677394623521,1906.7564342365201,0.004580922526866001,0.07539483725490201,0.038469687565789
mp-765044_Li,mp-1101365,mp-765044,Li0-14V9(P2O7)8,V9(P2O7)8,Li14V9(P2O7)8,V9(P2O7)8,Li,2.494356742380953,192.69816890708523,549.8081749915959,480.65797685785185,1371.4177283064544,0.0027707586448790004,0.071516216769579,0.047109551746705
mp-765102_Li,mp-766396,mp-765102,Li0-1Ti(PO3)4,Ti(PO3)4,LiTi(PO3)4,Ti(PO3)4,Li,2.225827141666665,72.30046219822752,193.0410202642549,160.92833111585955,429.6759423592033,0.034561207703193,0.043368515441167,0.07007214287433801
mp-765285_Li,mp-775750,mp-765285,Li1-3Fe(Si2O5)3,Fe(Si2O5)3,Li3Fe(Si2O5)3,LiFe(Si2O5)3,Li,4.064118129166667,110.48239034966522,286.3890711984821,449.01348557374286,1163.9190162529546,0.011167210789921,0.11001884218357401,0.0376313942
mp-765153_Li,mp-882899,mp-765153,Li4.25-5Fe(CO3)4,Fe(CO3)4,Li5Fe(CO3)4,Li17Fe4(CO3)16,Li,3.7184281600000197,60.80455669884871,148.10450503790386,226.09737588531692,550.7159621558067,0.035090312195757,0.058686285500001004,0.053070547272733005
mp-765400_Li,mp-780684,mp-765400,Li2-3Cr(CO3)3,Cr(CO3)3,Li3Cr(CO3)3,Li2Cr(CO3)3,Li,3.715297311666655,105.99931319944366,272.5809143102226,393.8189633684048,1012.7191381484089,0.015554904778144002,0.07404349025925401,0.058643575624996
mp-765346_Li,mp-766689,mp-765346,Li0-1V(SiO3)2,V(SiO3)2,LiV(SiO3)2,V(SiO3)2,Li,2.896414071666664,127.5957815041278,413.47866298780286,369.57021703386084,1197.6054178117906,0.018444969582438003,0.09268194606482001,0.0
mp-765293_Li,mp-861562,mp-765293,Li0-2CrCo3O8,CrCo3O8,Li2CrCo3O8,CrCo3O8,Li,3.679731804166666,144.60988235146408,680.5086000758079,532.1255832854823,2504.089138707885,0.0785840071179,0.065202855833338,0.039228681825398
mp-765316_Li,mp-765316,mp-766019,Li1.5-2Ni(CO3)2,Ni(CO3)2,Li2Ni(CO3)2,Li3Ni2(CO3)4,Li,4.32319125666667,69.58054891180969,183.81178921692825,300.8100206896032,794.653520014881,0.064203589821126,0.094229811547621,0.057637314090909005
mp-765579_Li,mp-766462,mp-765579,Li2-3FePO5,FePO5,Li3FePO5,Li2FePO5,Li,2.202161494166669,142.83552534504514,406.8335135325081,314.54689391392577,895.9130980378238,0.006739265591828,0.058446397777780004,0.060272362499998004
mp-765594_Li,mp-766464,mp-765594,Li0.5-1FePO4,FePO4,LiFePO4,LiFe2(PO4)2,Li,3.220810096666663,84.94526279338992,249.00831153473732,273.5925600689533,802.0084839449997,0.039618249254875004,0.04683060653845501,0.011425755892857001
mp-765615_Li,mp-1177408,mp-765615,Li4-6Fe5SbO12,Fe5SbO12,Li6Fe5SbO12,Li4Fe5SbO12,Li,2.512031256666655,84.46415386679128,351.7581142377379,212.1765945812814,883.6273777513176,0.041823463990698,0.09996406795453901,0.026876614687503003
mp-766120_Li,mp-1177775,mp-1253145,Li2-3VSi2O7,VSi2O7,Li3VSi2O7,Li2VSi2O7,Li,2.8385756433333382,111.70481360857833,316.94400981800237,317.08256315240084,899.6695465697838,0.017870791082745002,0.095831807222196,0.025137408189092002
mp-765901_Li,mp-775947,mp-765901,Li3-4V4(OF3)3,V4(OF3)3,Li4V4(OF3)3,Li3V4(OF3)3,Li,1.583070186666655,59.49091777438441,202.13301750415332,94.17829830606536,319.9907537517943,0.011327919311773,0.091929587664469,0.095520018812492
mp-765750_Li,mp-1177772,mp-765750,Li3-5Cr2Fe3O10,Cr2Fe3O10,Li5Cr2Fe3O10,Li3Cr2Fe3O10,Li,3.006073841666657,114.97200777375397,476.0942793113783,345.6143450925774,1431.1745592050736,0.0059976194781120006,0.09513230765430601,0.039568494708331
mp-765972_Li,mp-765972,mp-1176577,Li0-1V(PO3)4,V(PO3)4,LiV(PO3)4,V(PO3)4,Li,4.319989461666646,71.70574468728024,204.82445668148262,309.76806139000973,884.8394943556013,0.0034626737894920003,0.026625602941177003,0.018818788055555
mp-766036_Li,mp-780114,mp-766036,Li1-2VSiO5,VSiO5,Li2VSiO5,LiVSiO5,Li,2.920912359166673,155.0060792879593,468.34211192364836,452.7591727381696,1367.9862630360058,0.009318104281826,0.091330130208328,0.029706001944443002
mp-766211_Li,mp-766211,mp-863434,Li1.5-3Mn2(PO4)3,Mn2(PO4)3,Li3Mn2(PO4)3,Li3Mn4(PO4)6,Li,2.928872686666664,96.72990184037342,321.7865776547214,283.3095674842172,942.4719182288551,0.10458241443951101,0.024951978018015002,0.082020145500035
mp-766388_Li,mp-849889,mp-859101,Li0-1MnPO4,MnPO4,LiMnPO4,MnPO4,Li,3.410504616666665,170.8728823723351,556.9857234281109,582.762754193989,1899.6023811689947,0.085186918442008,0.07149074722222201,0.044621175833327004
mp-766413_Li,mp-782640,mp-766413,Li0.75-3K2CrO4,K2CrO4,K2Li3CrO4,K8Li3Cr4O16,Li,1.10506016,280.4632670493814,767.641880485734,309.92878275971213,848.290459272266,0.016835467636607003,0.037726483387103,0.070719315860002
mp-766455_Li,mp-766455,mp-857356,Li0.5-1MnPO4,MnPO4,LiMnPO4,LiMn2(PO4)2,Li,4.130486779166668,85.43644118616756,241.58057581582472,352.8940907785157,997.8453745107349,0.011741268102966001,0.076274503653861,0.011070723749994
mp-766488_Li,mp-766488,mp-766500,Li3-5Mn3(BO3)4,Mn3(BO3)4,Li5Mn3(BO3)4,Li3Mn3(BO3)4,Li,2.820567261666663,123.2943773170751,373.41300686438694,347.7600842081189,1053.2365022421986,0.022253191926054003,0.095282498792621,0.040157482708338
mp-766496_Li,mp-777771,mp-766496,Li1.5-2SiNiO4,SiNiO4,Li2SiNiO4,Li3Si2(NiO4)2,Li,4.02369679166666,81.38505192675717,259.30077694339025,327.46877232731737,1043.3477042637917,0.00398566902514,0.084650487955559,0.027700101562501002
mp-766461_Li,mp-766461,mp-770825,Li2-3Fe(BO3)2,Fe(BO3)2,Li3Fe(BO3)2,Li2Fe(BO3)2,Li,3.9124405641666673,137.94831313650306,390.92724842758093,539.7145760736202,1529.4796243861279,0.039108727628768006,0.09430973377651701,0.013018377083334
mp-766497_Li,mp-766497,mp-766507,Li3-5Fe3(BO3)4,Fe3(BO3)4,Li5Fe3(BO3)4,Li3Fe3(BO3)4,Li,2.5569992391666663,122.52755412567656,374.82990350331875,313.30286267630754,958.4397780749011,0.016365175440707,0.095887899914772,0.031328637812506
mp-766525_Li,mp-776994,mp-766525,Li0.75-0.92MnBO3,MnBO3,Li11Mn12(BO3)12,Li3Mn4(BO3)4,Li,2.645285626666659,37.19024151654407,117.71964453043923,98.37881133597567,311.40208365267927,0.006886808728947,0.036762382862317006,0.022191416514085002
